gene_id	gene_name	GM12878_REP1	GM12878_REP2	H1_REP1	H1_REP2	K562_REP1	K562_REP2	MCF7_REP1	MCF7_REP2
ENSG00000231182	RP11-423O2.7	0	0	0	0	0	7	0	0
ENSG00000231183	AC007003.1	0	0	0	0	0	0	0	0
ENSG00000231184	FAM58DP	14	55	3.004	7.007	0	0	4.02	5.013
ENSG00000231185	AC005592.2	0	0	46	42	20	37	6	5
ENSG00000231187	RP11-38L15.3	8	11	13	26	0	0	94	153
ENSG00000231188	RP11-34D15.2	8	2	0	0	0	0	0	3
ENSG00000231189	AC013448.1	0	0	0	0	0	0	3	3
ENSG00000231192	OR5H1	0	0	0	0	0	0	0	0
ENSG00000231193	RP11-462B18.2	0	0	7	2	0	0	5	1
ENSG00000231194	FARP1-AS1	0	0	0	0	0	0	0	1
ENSG00000231195	IFNA11P	0	0	0	0	0	0	0	0
ENSG00000231196	RP11-495P10.8	0	0	38	16.767	0	4	3	6
ENSG00000231198	AC004987.10	0	0	0	1	0	0	0	0
ENSG00000231199	MTND5P19	0	0	25	7	0	0	1	0
ENSG00000231200	AC068490.2	0	0	0	0	0	0	0	0
ENSG00000231201	AF127577.11	0	0	0	0	0	0	0	0
ENSG00000231202	TRGVB	0	0	0	0	0	0	0	0
ENSG00000231203	KRT8P10	0	0	1.001	1	1	0	13.781	4.281
ENSG00000231204	AC011752.1	0	0	0	0	0	0	0	0
ENSG00000231205	ZNF826P	221	165.001	4926.163	2761.283	339	367	0	1
ENSG00000231206	HNRNPA1P25	0	0	0	0	0	0	1.031	1
ENSG00000231207	RP1-144C9.2	0	0	0	0	0	0	0	0
ENSG00000231208	RP4-583P15.11	0	0	0	0	0	0	0	0
ENSG00000231209	GLUD1P6	0	0	2.026	0	0	0	0	1.007
ENSG00000231210	AC006159.3	0	0	0	0	0	0	1	0
ENSG00000231211	RPL17P49	0	0	0	0	0	0	0	0
ENSG00000231212	RP11-111F5.3	18	0	17.056	16.036	0	0	12	5
ENSG00000231213	PLSCR5	6	0	0	0	0	0	0	0
ENSG00000231216	GS1-600G8.3	0	0	0	0	111	280	1	0
ENSG00000231217	RP11-1M18.1	8	0	8	11	0	0	5	10
ENSG00000231219	RP11-219C24.8	0	0	0	0	0	0	0	0
ENSG00000231221	AC023672.2	0	0	0	0	0	0	0	0
ENSG00000231222	ARF4P4	0	0	0	0	0	0	0	0
ENSG00000231226	TRIM31-AS1	0	0	5	1	0	2	7	2
ENSG00000231227	RP11-85O21.4	15	19	0	0	0	0	1	0
ENSG00000231228	CTD-2593A12.4	0	0	0	0	0	0	0	0
ENSG00000231231	AP001422.3	0	0	0	1	0	0	0	1
ENSG00000231232	RP11-548K12.1	0	0	0	0	0	0	0	0
ENSG00000231233	CCDC147-AS1	3	3	43	21	131	74	21	8
ENSG00000231234	SKP1P1	28.005	38	9.438	9.014	19.004	27	98.44	107.177
ENSG00000231235	RP11-75A9.1	0	0	0	0	0	0	1	0
ENSG00000231236	AP001604.3	0	0	0	0	0	0	0	0
ENSG00000231237	OR6K1P	0	0	0	0	0	0	0	0
ENSG00000231238	LINC00349	0	0	0	0	0	0	0	0
ENSG00000231240	KLF2P1	0	0	0	0	0	0	6.019	17.027
ENSG00000231241	RPS3AP3	0	0	0	1	0	0	2	3
ENSG00000231242	RP11-87H9.3	9	3.026	0	1	6	16	16.991	19.268
ENSG00000231243	RP11-134J21.1	0	0	0	0	0	0	0	0
ENSG00000231244	PSMC1P3	0	0	1.003	0	0	0	0	0
ENSG00000231245	C1DP1	56.411	105.855	0	0	0	1.152	0	0
ENSG00000231246	RP5-965F6.2	0	0	0	0	0	0	0	0
ENSG00000231248	RP11-160N1.9	0	0	0	0	0	0	0	0
ENSG00000231249	ITPR1-AS1	7	16	40	52	66	85	142	108
ENSG00000231251	RP3-357I16.1	0	0	0	0	0	0	0	0
ENSG00000231252	RP11-436K8.1	0	1	6	3.002	0	0	1.001	0
ENSG00000231253	RP1-302D9.2	0	0	0	0	0	0	0	0
ENSG00000231254	PCED1CP	0	0	0	0	0	0	0	0
ENSG00000231255	AC005009.1	0	0	0	0	0	0	2	0
ENSG00000231256	C17orf105	0	1	7.455	13.007	0	2	6.009	12.062
ENSG00000231258	ZSWIM5P2	0	0	0	0	0	0	0	0
ENSG00000231259	AC125232.1	876.498	1160.779	5870.583	4420.908	883.403	1186.84	1870.241	1879.517
ENSG00000231261	HMGN2P10	0	0	0	0	0	0	0	0
ENSG00000231264	RP11-73B2.7	0	0	0	0	0	0	0	0
ENSG00000231265	TRERNA1	5	5	0	0	0	0	0	0
ENSG00000231266	AC010745.3	0	0	0	0	0	0	0	0
ENSG00000231267	PPIAL4E	0	0	0	0	0	0	0	0
ENSG00000231270	RP13-347D8.1	0	0	0	0	0	0	0	0
ENSG00000231271	AP000350.8	0	0	0	8	0	0	0	0
ENSG00000231272	RP4-799P18.4	8	0	0	0	0	0	0	0
ENSG00000231273	RP11-343D24.2	0	0	3	0	0	0	0	0
ENSG00000231274	SBK3	0	0	152.002	205	2	6	4	6
ENSG00000231276	E2F4P1	0	0	0	0	0	0	0	0
ENSG00000231278	OR9S24P	0	0	0	0	0	0	0	0
ENSG00000231280	SALL4P6	0	0	0	0	0	0	2	0
ENSG00000231283	RP11-472D17.6	0	0	0	0	0	0	0	0
ENSG00000231289	RP11-782C8.6	0	0	0	0	0	0	0	0
ENSG00000231290	APCDD1L-AS1	4	3	16	6	8	5	28	45
ENSG00000231291	RP11-445O3.1	0	0	0	0	0	0	2	1.061
ENSG00000231292	IGKV1OR2-108	13	19	4	0	0	0	6	6
ENSG00000231293	RPL36AP6	0	0	0	0	0	0	2	0
ENSG00000231294	AC006994.2	0	0	0	4	0	0	0	0
ENSG00000231295	RP4-797C5.2	0	0	1	0	0	0	0	0
ENSG00000231296	RP1-39G22.4	0	0	0	0	0	0	0	0
ENSG00000231297	SNORD45	0	0	1	0	0	0	0	0
ENSG00000231298	LINC00704	0	0	0	0	0	0	66	33
ENSG00000231299	RP11-419M24.6	0	0	0	0	0	0	0	0
ENSG00000231300	EZH2P1	0	0	0	0	0	0	0	0
ENSG00000231301	RPL13AP	0	0	0	0	0	0	0	0
ENSG00000231302	RPL36P2	0	0	0	0	0	0	0	1.001
ENSG00000231304	AC107622.1	0	0	0	2	0	0	0	0
ENSG00000231305	RP11-723O4.2	176	211	63.729	79.356	38	37.093	117.15	160.022
ENSG00000231307	RPS3P2	7	8	1	7.001	3	8	24	20
ENSG00000231310	TBL1XR1-AS1	0	0	0	0	0	0	0	0
ENSG00000231311	PRYP2	0	0	0	0	0	0	0	0
ENSG00000231312	AC007246.3	4	0	90.515	63.352	283	481.678	437.096	382.022
ENSG00000231313	CLIC1P1	7.002	0	0	0	0	1.001	1.005	1.001
ENSG00000231315	AC107613.1	0	0	2	1	0	0	0	0
ENSG00000231316	RP11-134L4.2	0	0	0	0	0	0	0	0
ENSG00000231317	RP11-310H4.6	0	0	0	0	7	0	1	0
ENSG00000231322	RPL13AP17	0	0	0	0	0	0	0	0
ENSG00000231324	AP000696.2	0	0	0	0	0	0	6	3
ENSG00000231326	RP11-69C17.4	0	0	0	0	0	0	0	0
ENSG00000231327	AC016700.5	23	16	36	65	0	1	14	13
ENSG00000231328	TPT1P7	0	0	0	0	0	0	0	0
ENSG00000231329	RP1-225E12.2	0	0	4	1	0	0	0	0
ENSG00000231331	AC103563.2	0	0	0	0	0	0	0	0
ENSG00000231332	OOEP-AS1	0	0	0	0	0	0	0	0
ENSG00000231333	RPL34P6	1	5	4.001	0	0	0	3	1
ENSG00000231334	AC104781.1	0	0	0	0	0	0	0	0
ENSG00000231335	AC107072.2	0	0	0	0	0	0	0	0
ENSG00000231336	AC017006.3	0	0	0	0	7	14	6	0
ENSG00000231340	ACTG1P10	0	5	1	0	0	0	1	0
ENSG00000231341	VDAC1P6	0	0	0	0	0	0	0	0
ENSG00000231344	RP3-426I6.2	0	6	4	2	2	1	5	12.005
ENSG00000231345	RP11-564C4.6	0	0	0	2	0	4	2	0
ENSG00000231346	LINC01160	181.9	283.461	5.34	10.89	31.735	22.018	22.258	19.34
ENSG00000231349	RP11-444C12.1	0	0	0	0	0	0	0	0
ENSG00000231351	AC111200.7	0	0	1.012	2.018	0	0	0	0
ENSG00000231353	RP11-5P18.3	0	0	0	0	0	0	0	0
ENSG00000231355	AP000302.58	0	0	0	0	0	0	3	0
ENSG00000231356	RP13-238N7.2	0	0	0	0	0	0	0	0
ENSG00000231357	AC006028.11	0	0	0	0	0	0	2	0
ENSG00000231358	RP11-442J17.3	0	0	0	0	0	0	0	0
ENSG00000231359	AC072052.7	0	0	14	11	0	0	13	14
ENSG00000231360	AL592284.1	319.952	422.927	174.085	315.814	82	72	81.448	80.345
ENSG00000231361	CTD-3105H18.5	0	0	0	0	0	0	0	0
ENSG00000231362	RP11-715I4.1	0	0	1	0	0	0	0	0
ENSG00000231363	RP11-148B18.1	0	0	0	0	0	0	0	0
ENSG00000231364	RP11-413G15.1	0	0	0	0	0	0	0	0
ENSG00000231365	RP11-418J17.1	521.999	560.999	428.275	480	1124	1342	1092.003	1212.999
ENSG00000231366	RP11-399N22.3	0	0	0	0	0	1	0	0
ENSG00000231367	AC016995.3	0	0	3	0	7	50	11	4
ENSG00000231368	RP11-461H3.2	0	0	0	0	0	0	0	0
ENSG00000231369	RP1-40G4P.1	0	0	5.072	7.136	2.001	0	6.18	2.054
ENSG00000231371	AKR1B1P8	0	0	0	0	0	0	0	0
ENSG00000231373	RP11-466A17.1	0	0	0	0	0	0	0	0
ENSG00000231375	CDY17P	0	0	0	0	0	0	0	0
ENSG00000231376	HMGN2P16	0	1	0	0	0	0	0	0
ENSG00000231378	NDUFAF4P4	0	0	0	0	0	0	0	0
ENSG00000231379	RP11-237M21.1	0	0	2	0	0	1	0	0
ENSG00000231381	RNF2P1	0	0	0	0	0	0	0	0
ENSG00000231382	NBPF21P	0	0	1	2	0	0	0	0
ENSG00000231383	FGF12-AS1	0	0	0	0	0	0	0	0
ENSG00000231384	AC007919.19	0	0	0	0	0	0	0	0
ENSG00000231386	AC007395.4	0	0	0	0	0	0	0	0
ENSG00000231388	RP11-702C7.2	0	0	0	0	0	0	0	0
ENSG00000231389	HLA-DPA1	73224.956	77630.99	686.16	511.078	20	34	0	2
ENSG00000231390	SNX18P8	0	8.736	0	0	16.542	0	0	0
ENSG00000231391	RP11-95K23.3	0	0	0	0	0	0	0	0
ENSG00000231392	LL22NC03-24A12.8	0	0	0	0	0	0	0	0
ENSG00000231393	RP11-331F9.3	0	0	0	0	0	0	1	0
ENSG00000231394	RP11-310H4.3	2	1	2	4	0	0	0	0
ENSG00000231395	AC124914.3	0	0	0	0	0	0	2	1
ENSG00000231396	USP17L10	0	0	0	0	0	0	0	0
ENSG00000231397	AC004941.5	0	0	1	0	0	1	0	0
ENSG00000231398	RP11-375N9.2	0	0	0	0	0	0	0	0
ENSG00000231399	SNRPEP8	0	0	0	0	0	0	0	0
ENSG00000231401	AC023481.1	0	0	3	1	0	0	6	3
ENSG00000231402	WASF5P	0	1	19	18	0	0	50	53
ENSG00000231403	AC099344.3	0	0	0	0	0	0	1	0
ENSG00000231404	RAC1P3	0	0	0	0	0	0	2	1
ENSG00000231405	CTA-992D9.7	0	0	0	0	0	0	0	0
ENSG00000231407	RP11-576I22.2	1	4	7	6	0	5	11	7
ENSG00000231409	RP11-83J16.1	1.001	0	1.104	5.777	0	1.001	0	2.297
ENSG00000231411	AC006987.7	0	0	0	0	0	0	0	0
ENSG00000231412	CTC-490G23.2	0	0	32.793	16.538	0	0	1.672	1.01
ENSG00000231413	RP11-193P11.3	0	0	0	0	0	0	0	0
ENSG00000231414	AC016700.6	0	0	0	0	0	0	0	0
ENSG00000231416	RP11-422P24.9	0	0	1	0	0	0	7	7
ENSG00000231417	IRX1P1	0	0	0	4	0	0	0	0
ENSG00000231418	AC006380.3	0	0	0	0	0	0	0	0
ENSG00000231419	LINC00689	4	0	6	12	1678.102	1755	50.018	53.094
ENSG00000231420	AC113610.1	0	0	0	0	0	0	0	0
ENSG00000231421	AC006050.2	0	0	13	3	14	7	0	1
ENSG00000231422	RP11-80K21.3	0	1	3	2	0	0	2	0
ENSG00000231423	RAB9AP5	0	0	0	0	0	0	0	0
ENSG00000231424	RP1-45C12.1	0	0	16	13	0	0	0	0
ENSG00000231426	RP5-899B16.1	0	0	0	0	3	2	0	0
ENSG00000231427	RP11-436F9.1	0	0	0	0	0	0	0	0
ENSG00000231428	LINC00396	0	0	0	0	0	0	0	0
ENSG00000231429	RP11-343N15.2	0	0	0	1	0	0	4.058	3
ENSG00000231431	FAR2P4	0	0	40.883	41.291	1067.077	1762	10.59	6
ENSG00000231434	RP11-144L1.8	1	0	0	0	0	0	8.011	1
ENSG00000231435	AC011747.3	19	8	0	2	0	1	1	1
ENSG00000231436	RBMY3AP	0	0	0	0	0	0	0	0
ENSG00000231437	RP11-88H9.2	0	0	1	0	0	0	40	57
ENSG00000231439	WASIR2	60	80	82.327	81.625	441.202	415.167	155.545	233
ENSG00000231440	RP11-467I20.6	0	0	0	0	0	0	0	0
ENSG00000231441	RP11-472M19.2	18	0	4	4	0	0	9	12
ENSG00000231442	LARP1BP1	0	0	0	0	0	0	0	0
ENSG00000231443	AC024937.6	0	0	0	0	0	0	0	1.229
ENSG00000231445	TIMM8AP1	0	0	0	0	0	0	0	0
ENSG00000231447	RP1-14D6.7	0	0	0	0	15	5	0	0
ENSG00000231448	RP11-763B22.9	0	0	0	0	0	0	0	1.123
ENSG00000231449	AC097359.2	0	4	0	2	3	0	2	0
ENSG00000231453	AC018470.4	0	4	3	7	60	111	25	32
ENSG00000231454	RP11-160N1.8	0	0	0	0	0	0	0	0
ENSG00000231457	RBM22P11	0	0	0	0	0	0	0	0
ENSG00000231458	RNASEH1P2	0	0	3.029	3.003	0	0	1.006	0
ENSG00000231459	LINC00032	0	1	38	25	26	26	1	0
ENSG00000231460	RP11-321L2.1	0	1	1	3	0	0	0	0
ENSG00000231461	HLA-DPA2	0	0	0	2	0	0	0	0
ENSG00000231464	AC024937.4	0	0	0	0	0	0	1.851	0
ENSG00000231465	RP11-542K23.9	0	0	0	0	0	0	6	5
ENSG00000231466	CTA-246H3.11	43	40	11.017	4	5	37.018	38.092	28.03
ENSG00000231467	RP5-1170K4.7	0	0	0	0	0	0	0	0
ENSG00000231468	PRDX3P2	0	0	0	0	0	0	6.001	3
ENSG00000231470	HMGB3P2	0	0	0	0	0	0	0	0
ENSG00000231471	HMGN2P34	0	1	0	0	0	0	0	0
ENSG00000231473	LINC00441	16	0	17	14	0	4	4	6
ENSG00000231475	IGHV4-31	0	0	0	0	0	2	0	0
ENSG00000231476	AC074389.5	0	0	0	0	0	6	1	0
ENSG00000231477	CTB-187M2.1	0	0	0	0	0	0	0	0
ENSG00000231478	FCF1P9	0	0	0	0	0	0	0	0
ENSG00000231480	SNRPGP13	0	0	0	0	0	0	0	0
ENSG00000231481	RP11-292F9.2	0	0	0	0	0	0	0	0
ENSG00000231482	AC141930.2	0	0	0	4	0	0	38.56	51
ENSG00000231483	RP11-336A10.5	0	0	0	0	0	0	2	0
ENSG00000231484	RP11-548K12.12	0	0	0	0	0	0	0	0
ENSG00000231485	RP4-535B20.1	0	0	1	2	1	9	1.001	1
ENSG00000231486	AC096579.7	36	17	8.862	5.024	0	0	0	0
ENSG00000231487	AP006285.7	0	0	0	0	0	0	0	0
ENSG00000231489	AF196972.10	0	0	0	0	0	0	0	0
ENSG00000231490	RPL7L1P2	0	0	4	0	0	0	7.01	4
ENSG00000231491	RP11-71E22.1	0	0	0	0	0	0	0	0
ENSG00000231492	AP003774.5	0	0	0	0	0	0	0	0
ENSG00000231494	AC104634.3	1	4	0	0	0	0	0	0
ENSG00000231495	RP1-213J1P__B.2	0	0	0	0	0	0	0	0
ENSG00000231496	RP1-251M9.2	0	0	0	0	0	0	0	0
ENSG00000231500	RPS18	199982.608	184337.983	168308.747	90600.912	189416.215	221397.912	72468.467	74927.663
ENSG00000231501	MTND4LP1	0	0	1	0	0	0	4.001	1
ENSG00000231503	PTMAP4	0	1	1.002	0	0	1	9.743	9.008
ENSG00000231504	NMD3P2	0	0	0	0	0	0	0	0
ENSG00000231505	AC108868.5	0	0	0	0	0	0	0	0
ENSG00000231507	RP11-134P9.3	10	22	0	0	0	9	3	1
ENSG00000231508	RP11-452K12.6	0	0	0	0	0	3	2	1
ENSG00000231509	RP11-574F11.3	0	0	0	0	0	0	0	0
ENSG00000231510	RP11-542C10.1	0	0	8.192	10	0	0	0	0
ENSG00000231511	RP11-45O22.3	0	0	0	0	0	0	0	0
ENSG00000231512	RP11-261C10.2	0	0	0	0	0	1	3.241	4.434
ENSG00000231513	RP11-274K13.5	0	0	1	1	74	112	0	0
ENSG00000231514	FAM58CP	0	0	0	0	0	0	0	0
ENSG00000231515	AC006003.3	0	0	0	0	0	0	0	0
ENSG00000231516	CBX1P5	0	0	0	0	0	0	0	0
ENSG00000231517	RP11-7G23.5	0	0	1.933	0	0	0	0	0
ENSG00000231518	RP11-327L3.3	0	0	0	0	0	0	0	0
ENSG00000231519	AC007285.7	0	0	0	0	0	0	0	0
ENSG00000231521	RP11-244N9.4	0	1	0	0	0	0	5	2
ENSG00000231523	RP11-196D18.5	0	0	0	0	0	0	0	0
ENSG00000231525	AC002486.2	0	0	0	0	0	0	0	0
ENSG00000231527	RP11-374M1.2	43	0	0	0.5	0	10	0	0
ENSG00000231528	FAM225A	0	0	18	23	156	211	1059.893	2064.931
ENSG00000231529	RP11-410C4.4	0	0	0	0	0	0	0	0
ENSG00000231530	RP11-187A9.3	0	0	2	0	0	0	9	20
ENSG00000231531	HINT1P1	0	0	0	0	0	0	1	1
ENSG00000231532	AC022311.1	1	0	17.4	31.044	0	1.068	4.931	1
ENSG00000231533	RP1-232L24.3	0	17	7	1	0	0	1	0
ENSG00000231534	FBXO36-IT1	0	0	4	5	0	0	4	2
ENSG00000231535	LINC00278	0	0	0	0	0	0	0	0
ENSG00000231536	AC123886.2	38.012	33	3	5	0	0	2	0
ENSG00000231537	RP11-1217F2.3	0	0	0	0	0	0	0	0
ENSG00000231538	DPP10-AS3	0	0	0	0	0	0	0	0
ENSG00000231539	AC010132.10	0	0	6	0	0	0	0	1
ENSG00000231540	TCEB1P9	0	0	0	0	0	0	0	0
ENSG00000231541	RPS6P2	0	0	0	0	0	0	0	0
ENSG00000231542	TAB3-AS1	0	0	0	0	0	0	0	1
ENSG00000231544	RSL24D1P11	0	0	0	0	0	0	1	0
ENSG00000231546	RPL3P5	0	0	3	3	0	0	4	1
ENSG00000231547	RP11-38O14.6	0	0	0	0	0	0	0	0
ENSG00000231548	OR55B1P	0	0	0	0	0	0	3	0
ENSG00000231549	USMG5P1	0	0	0	0	0	0	0	0
ENSG00000231550	PTCHD3P2	0	9	0	0	0	0	2	1
ENSG00000231551	RP11-495P10.1	0	6.423	1.015	2.03	0	0	0	0
ENSG00000231552	IGBP1P3	0	0	0	0	0	0	0	0
ENSG00000231553	RNMTL1P1	0	0	0	0	0	0	0	0
ENSG00000231556	RSL24D1P3	0	0	0	0	0	0	0	0
ENSG00000231557	AC018717.1	0	0	1	0	0	0	0	0
ENSG00000231559	RP3-354J5.3	0	0	0	1	0	0	0	0
ENSG00000231560	AC091814.3	77.413	94.241	39.694	71.873	35	13.271	13.024	23.528
ENSG00000231561	CEACAMP5	0	0	3	4	0	0	3	1
ENSG00000231562	RP11-508N12.3	0	0	0	0	0	0	0	0
ENSG00000231563	RP11-245P10.4	0	0	4	11	5	1	1	4
ENSG00000231564	EIF4A1P11	0	0	0	0	0	0	0	0
ENSG00000231565	NEK2P2	0	0	0	0	0	0	5.028	0
ENSG00000231566	RP5-1158E12.3	1	1	77	54	0	0	22	17
ENSG00000231567	MTND2P19	0	0	0	0	0	0	1	0
ENSG00000231568	RP11-552E4.4	0	0	0	0	0	0	0	0
ENSG00000231569	RP11-399L7.3	0	0	0	0	0	0	0	0
ENSG00000231570	AC008173.1	0	0	0	0	0	0	0	0
ENSG00000231574	RP11-91K9.1	0	0	0	0	0	0	355	424
ENSG00000231575	RP11-162K11.4	0	0	0	0	0	0	0	0
ENSG00000231576	Z95114.3	0	0	0	0	0	0	0	0
ENSG00000231579	RPL7P21	0	0	0	0	0	1.002	0	0
ENSG00000231582	RP11-293G6__B.4	0	0	1	0	0	0	0	0
ENSG00000231583	AC108938.3	0	0	0	0	0	0	0	0
ENSG00000231584	FAHD2CP	261.274	293.795	612.563	537.988	361.703	316.171	341.759	304.899
ENSG00000231585	AC034228.2	0	0	0	0	0	0	0	0
ENSG00000231586	RPS23P9	0	0	0	0	0	0	0	0
ENSG00000231587	SNORD62B	1	0	15	11	0	0	19	24
ENSG00000231588	RP11-50E11.2	0	0	0	0	0	0	8	7
ENSG00000231589	AC009110.1	0	0	0	0	0	0	0	0
ENSG00000231590	RP11-353J17.3	0	0	2	0	0	0	0	0
ENSG00000231593	RP13-34L8.8	0	0	0	0	0	0	0	0
ENSG00000231595	AC005224.2	27	33	44	44	35	60	61.088	63
ENSG00000231597	AC007557.4	0	0	0	0	0	0	0	0
ENSG00000231599	LINC01037	3	16	0	2	14	2	0	0
ENSG00000231600	AC151960.1	0	0	0	0	0	0	0	0
ENSG00000231601	RP11-164C1.2	0	0	0	0	0	0	0	1
ENSG00000231603	RP11-344N17.12	0	0	1	0	0	0	0	1.001
ENSG00000231604	RP5-897D18.1	0	0	0	0	0	0	2	0
ENSG00000231605	RP11-277B15.2	0	2	0	0	0	0	4	0
ENSG00000231606	RP11-344F13.1	0	0	0	0	0	0	0	0
ENSG00000231607	DLEU2	607.999	540	156	48.884	950.999	1468	733.196	846.67
ENSG00000231609	AC009501.4	0	1	10	22.001	0	2	14	9.001
ENSG00000231610	AC021021.1	0	0	0	1.001	0	0	0	0
ENSG00000231611	AP006216.11	18.511	21	21.765	24	33	4	9.011	16
ENSG00000231612	RP11-522M21.3	0	2	0	3	2	12	1	1
ENSG00000231613	RP5-943J3.1	0	0	0	1	0	0	0	2
ENSG00000231615	RP11-296O14.2	3	7	4	1	0	3	1	0
ENSG00000231616	RP11-575L7.4	0	1.001	0	1	0	0	2.007	0
ENSG00000231619	GS1-542M4.3	0	0	0	0	0	0	0	0
ENSG00000231620	AP000855.4	0	0	0	0	0	0	0	0
ENSG00000231621	AC013264.2	26	9	0	0	0	0	0	2
ENSG00000231622	RP4-700A9.1	0	0	0	0	0	0	1	1
ENSG00000231625	CTD-2104P17.1	0	0	0	1	0	0	1	0
ENSG00000231626	AC013402.4	0	0	0	0	0	0	0	0
ENSG00000231628	RP3-355L5.4	0	0	1	0	0	0	0	2
ENSG00000231630	RP11-740P5.3	0	0	0	0	0	0	0	0
ENSG00000231632	RP11-82L18.4	0	0	9	22	0	0	2	0
ENSG00000231633	LINC00283	7	0	0	0	0	0	0	0
ENSG00000231635	ATP5BP1	0	0	0	0	0	0	0	0
ENSG00000231636	AGBL5-AS1	4	11	7	9	0	0	0	1
ENSG00000231638	AC011738.4	0	3	3	2	0	3	0	0
ENSG00000231643	GHc-210E9.2	0	0	0	0	0	0	0	0
ENSG00000231645	AC025627.9	0	0	0	0	0	0	0	0
ENSG00000231646	AC008174.3	0	0	5	0	3	50	17	0
ENSG00000231648	RP11-372M18.2	0	0	0	0	0	0	2	0
ENSG00000231649	SPATA31B1	0	0	1	1	0	0	0	0
ENSG00000231650	RFESDP1	0	0	0	0	0	0	0	0
ENSG00000231651	DLG3-AS1	7	7	2	1	0	0	10	4
ENSG00000231652	RP11-553A21.3	3	17	18	16	0	0	42	22
ENSG00000231653	AC010731.3	0	0	0	0	0	0	0	0
ENSG00000231654	RPS6KA2-AS1	0	0	0	0	0	0	0	0
ENSG00000231655	AC011742.3	0	0	0	0	0	0	0	0
ENSG00000231656	FAM90A18P	0	0	0	20.957	0	0	0	0
ENSG00000231660	RPS8P6	0	0	0	0	0	0	0	0
ENSG00000231662	RP11-686D16.1	0	0	0	0	0	0	0	0
ENSG00000231663	RP5-827C21.4	68	73	79	79	90	359	45	68.189
ENSG00000231665	OGFOD1P1	0	7	4.002	2	0	0	3	6
ENSG00000231666	RP11-404O13.1	1	0	0	0	0	0	1	0
ENSG00000231667	OR7E111P	0	0	0	0	0	0	1.006	0
ENSG00000231668	PPP2R2DP1	0	0	0	0	0	0	2	2
ENSG00000231671	RP11-157N3.1	338	302	0	0	0	0	1	0
ENSG00000231672	DIRC3	15	32	14	4	0	0	321	116
ENSG00000231674	LINC00410	0	0	0	0	0	0	0	0
ENSG00000231675	AC005042.3	0	0	0	0	0	0	0	0
ENSG00000231678	RP11-339N8.1	0	0	0	0	0	0	1	0
ENSG00000231680	AP003774.6	0	0	9	21	0	0	1	0
ENSG00000231681	AC020743.3	0	0	0	0	0	0	0	0
ENSG00000231682	AC097713.4	0	0	0	0	0	0	0	0
ENSG00000231683	RP1-27K12.2	0	0	0	0	0	1	0	0
ENSG00000231684	RP11-416K24.2	0	0	0	0	0	0	0	0
ENSG00000231686	RP1-203P18.1	0	1.188	0	1.851	0	0	0	0
ENSG00000231688	RPL21P43	0	0	0	0	0	0	7	5
ENSG00000231689	LINC01090	0	1	100	74	381	399	0	4.989
ENSG00000231690	LINC00574	0	0	45	76	0	0	10.073	7.014
ENSG00000231691	RP11-203F10.5	0	0	0	0	0	0	0	0
ENSG00000231694	RP5-1014O16.10	0	0	0	0	0	0	0	0
ENSG00000231697	NANOGP5	2	0	5.003	0	0	2	5	3
ENSG00000231698	AP002856.5	0	0	1991.402	1919.578	0	0	1	0
ENSG00000231699	AC020550.7	0	0	0	0	0	0	1	1
ENSG00000231700	RP11-367J7.4	0	0	0	0	0	1	0	0
ENSG00000231701	BMS1P13	2.507	2.01	0	0	0	0	0	0
ENSG00000231702	RP11-54O7.10	0	0	0	0	0	0	0	0
ENSG00000231703	RP4-669H2.1	0	0	13	18	0	0	43.016	31.264
ENSG00000231704	AC004895.4	11	0	0	1	0	1	3	1
ENSG00000231705	RP11-432J24.2	0	0	0	1	0	2	4	2
ENSG00000231706	CYCSP43	0	0	0	0	0	0	1	0
ENSG00000231707	PABPC1P1	0	0	9.003	0	0	0	16.024	1.001
ENSG00000231709	RP5-857K21.1	0	3.192	2	0	10.899	24.425	52.294	69.846
ENSG00000231711	LINC00899	2	3	186.595	224	3	0	1.006	4.004
ENSG00000231712	AC104698.2	0	0	0	0	0	0	1	0
ENSG00000231713	AF064860.7	0	0	65	48.988	0	0	3	2
ENSG00000231714	RP11-476H20.1	0	0	0	0	0	0	2.059	0
ENSG00000231715	COX6CP2	0	0	0	0	0	0	0	0
ENSG00000231718	RP11-382E9.1	0	0	0	0	0	0	0	1
ENSG00000231720	RP11-568A7.3	0	0	0	3	0	0	0	0
ENSG00000231721	LINC-PINT	834	727.464	188.051	159.022	680	687	212.955	345.824
ENSG00000231722	AC012075.1	0	0	0	0	0	0	0	0
ENSG00000231723	AC018880.2	0	0	0	0	0	0	0	0
ENSG00000231724	RP11-573D15.3	0	0	1	1	0	0	1	1
ENSG00000231725	VN1R110P	0	0	2	0	0	0	3	2
ENSG00000231726	HMGN2P38	0	1	0	0	0	0	1	1.001
ENSG00000231728	LL0XNC01-116E7.2	74	65	25	17	0	0	49	33
ENSG00000231729	ARHGEF9-IT1	0	0	1	1	0	0	1	1
ENSG00000231731	AC010976.2	0	0	0	0	0	0	0	1
ENSG00000231734	RP6-206I17.2	7.741	18.577	33.332	25.916	15	22.234	68.703	34.436
ENSG00000231735	RP11-1O7.1	0	0	3	4	0	0	0	0
ENSG00000231738	TSPAN19	0	0	9	6	0	0	1	1.013
ENSG00000231739	GAPDHP59	0	0	0	4	0	0	0	0
ENSG00000231740	RP11-63G10.2	0	0	0	0	0	0	0	0
